opponent,seed,orientation,hand_num,hand_id,hero_delta,street,pot,community_cards,showdown,hero_cards,hand_strength,action_log_tail
loose_aggressive,42,1,34,deployed_loose_aggressive_s42_o1_h0034,-1298,river,2596,Ks 5s 8s Ts Jc,True,Kh 5d,Two Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 132, ""seat"": 1}, {""action"": ""call"", ""amount"": 132, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 417, ""seat"": 0}, {""action"": ""call"", ""amount"": 417, ""seat"": 1}, {""action"": ""raise"", ""amount"": 649, ""seat"": 1}, {""action"": ""call"", ""amount"": 649, ""seat"": 0}]"
pot_odds_threshold,42,0,60,deployed_pot_odds_threshold_s42_o0_h0060,-1283,river,3603,7c Ac 5c Qd Kd,True,8s 8c,Pair,"[{""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 250, ""seat"": 0}, {""action"": ""call"", ""amount"": 150, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 330, ""seat"": 0}, {""action"": ""call"", ""amount"": 330, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 580, ""seat"": 0}, {""action"": ""call"", ""amount"": 580, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1160, ""seat"": 0}, {""action"": ""call"", ""amount"": 1160, ""seat"": 1}]"
aggressor,42,0,7,deployed_aggressor_s42_o0_h0007,-1100,river,2600,4c Ac 3h 3d Kh,False,,,"[{""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 400, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 200, ""seat"": 1}, {""action"": ""call"", ""amount"": 200, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 400, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
aggressor,43,1,4,deployed_aggressor_s43_o1_h0004,-1000,flop,3500,Ah Ad Kc,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""raise"", ""amount"": 2000, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_passive,42,1,38,deployed_loose_passive_s42_o1_h0038,-1000,river,2000,7d Qc 7c 3c 9d,True,Ad 8d,Pair,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 500, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""check"", ""amount"": 0, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,0,69,deployed_loose_aggressive_s42_o0_h0069,-1000,flop,3350,Ad As 5h,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,0,85,deployed_loose_aggressive_s42_o0_h0085,-1000,turn,3800,Th 4s Jh Tc,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1800, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,42,0,97,deployed_loose_aggressive_s42_o0_h0097,-1000,turn,3800,8c 2d Jc 4h,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1800, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,43,0,1,deployed_loose_aggressive_s43_o0_h0001,-1000,turn,3800,Qh 2c 3d 7h,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 500, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1800, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,43,0,21,deployed_loose_aggressive_s43_o0_h0021,-1000,flop,3350,2d 2h 6d,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""call"", ""amount"": 400, ""seat"": 1}, {""action"": ""raise"", ""amount"": 500, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
loose_aggressive,43,1,4,deployed_loose_aggressive_s43_o1_h0004,-1000,flop,3350,Ah Ad Kc,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 0}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 1}, {""action"": ""call"", ""amount"": 50, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""call"", ""amount"": 400, ""seat"": 0}, {""action"": ""raise"", ""amount"": 500, ""seat"": 1}, {""action"": ""raise"", ""amount"": 1850, ""seat"": 0}, {""action"": ""fold"", ""amount"": 0, ""seat"": 1}]"
loose_aggressive,42,0,61,deployed_loose_aggressive_s42_o0_h0061,-928,river,3051,3d 5s Kh Qh Qd,False,,,"[{""action"": ""small_blind"", ""amount"": 50, ""seat"": 1}, {""action"": ""big_blind"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 50, ""seat"": 1}, {""action"": ""check"", ""amount"": 0, ""seat"": 0}, {""action"": ""raise"", ""amount"": 100, ""seat"": 0}, {""action"": ""call"", ""amount"": 100, ""seat"": 1}, {""action"": ""raise"", ""amount"": 200, ""seat"": 0}, {""action"": ""call"", ""amount"": 200, ""seat"": 1}, {""action"": ""raise"", ""amount"": 528, ""seat"": 0}, {""action"": ""raise"", ""amount"": 1723, ""seat"": 1}, {""action"": ""fold"", ""amount"": 0, ""seat"": 0}]"
